order_id,order_date,region,channel,sku,units,revenue_cny
SO-101827,2025-09-07,East,online,VE-1000,5,1642.50
SO-101828,2025-09-07,West,partner,VE-1000,7,2555.00
SO-101829,2025-09-07,South,direct,VE-2000,4,1800.00
SO-101830,2025-09-07,West,direct,VE-2000,25,10125.00
SO-101831,2025-09-07,North,online,VE-2000,16,7200.00
SO-101832,2025-09-07,South,online,VE-2000,9,4050.00
SO-101833,2025-09-07,North,partner,VE-1000,18,6570.00
SO-101834,2025-09-07,West,online,VE-2000,7,3150.00
SO-101835,2025-09-07,West,online,VE-3000,11,19701.00
SO-101836,2025-09-07,West,partner,VE-2000,15,6075.00
SO-101837,2025-09-07,East,partner,VE-1000,9,3285.00
SO-101838,2025-09-07,East,partner,VE-1000,9,3285.00
SO-101839,2025-09-07,West,online,VE-1000,1,328.50
SO-101840,2025-09-07,North,direct,VE-1000,1,328.50
SO-101841,2025-09-07,North,online,VE-2000,3,1350.00
SO-101842,2025-09-07,East,partner,VE-1000,16,5840.00
SO-101843,2025-09-08,East,direct,VE-2000,10,
SO-101844,09/08/2025,West,direct,VE-2000,7,3150.00
SO-101845,2025-09-08,South,partner,VE-2000,14,6300.00
SO-101846,2025-09-08,West,direct,VE-2000,1,450.00
SO-101847,2025-09-08,West,online,VE-3000,12,23880.00
SO-101848,2025-09-08,West,direct,VE-1000,10,3650.00
SO-101849,2025-09-08,North,direct,VE-2000,7,3150.00
SO-101850,2025-09-08,South,direct,VE-1000,15,5475.00
SO-101851,2025-09-08,West,direct,VE-1000,12,3942.00
SO-101852,2025-09-08,North,direct,VE-1000,14,4854.50
SO-101853,2025-09-08,South,partner,VE-1000,3,1040.25
SO-101854,2025-09-08,South,online,VE-3000,11,21890.00
SO-101855,2025-09-08,North,direct,VE-1000,14,5110.00
SO-101856,2025-09-08,North,online,VE-1000,4,1387.00
SO-101857,2025-09-08,West,direct,VE-2000,14,6300.00
SO-101858,2025-09-08,South,partner,VE-2000,16,7200.00
SO-101859,2025-09-08,North,online,VE-2000,3,1350.00
SO-101860,2025-09-08,South,direct,VE-1000,9,3285.00
SO-101861,2025-09-08,North,direct,VE-1000,1,346.75
SO-101862,2025-09-08,East,partner,VE-2000,3,1215.00
SO-101863,2025-09-08,West,direct,VE-2000,2,855.00
SO-101864,2025-09-08,West,partner,VE-2000,4,1800.00
SO-101865,2025-09-08,South,partner,VE-1000,10,3650.00
SO-101866,2025-09-08,North,online,VE-1000,4,1460.00
SO-101867,2025-09-08,South,online,VE-1000,2,730.00
SO-101868,2025-09-09,East,online,VE-2000,14,6300.00
SO-101869,2025-09-09,North,direct,VE-3000,10,19900.00
SO-101870,2025-09-09,South,partner,VE-2000,4,1800.00
SO-101871,2025-09-09,north,partner,VE-2000,8,3420.00
SO-101872,2025-09-09,North,direct,VE-1000,3,1095.00
SO-101873,2025-09-09,South,online,VE-1000,2,657.00
SO-101874,2025-09-09,North,direct,VE-2000,22,9900.00
SO-101875,2025-09-09,West,online,VE-1000,6,2190.00
SO-101876,2025-09-09,South,partner,VE-2000,10,4500.00
SO-101877,2025-09-09,West,direct,VE-1000,13,4745.00
SO-101878,2025-09-09,North,partner,VE-1000,10,3285.00
SO-101879,2025-09-09,South,direct,VE-2000,10,4500.00
SO-101880,2025-09-09,West,partner,VE-1000,13,4745.00
SO-101881,2025-09-09,South,online,VE-1000,9,2956.50
SO-101882,2025-09-09,North,online,VE-1000,8,2628.00
SO-101883,2025-09-09,West,partner,VE-2000,14,5985.00
SO-101884,2025-09-09,South,direct,VE-1000,9,3285.00
SO-101885,2025-09-09,West,online,VE-1000,8,2774.00
SO-101886,2025-09-09,West,online,VE-2000,18,7695.00
SO-101887,2025-09-09,East,online,VE-2000,8,3600.00
SO-101888,2025-09-09,West,online,VE-3000,1,1990.00
SO-101889,2025-09-09,North,online,VE-1000,4,1460.00
SO-101890,2025-09-09,South,online,VE-2000,13,5557.50
SO-101891,2025-09-09,East,online,VE-2000,1,450.00
SO-101892,2025-09-10,East,online,VE-1000,4,1460.00
SO-101893,2025-09-10,West,partner,VE-1000,1,328.50
SO-101894,2025-09-10,East,partner,VE-1000,11,4015.00
SO-101895,2025-09-10,West,partner,VE-1000,10,3650.00
SO-101896,2025-09-10,East,direct,VE-2000,6,2700.00
SO-101897,2025-09-10,North,direct,VE-2000,16,6480.00
SO-101898,2025-09-10,South,direct,VE-1000,12,3942.00
SO-101899,2025-09-10,East,online,VE-2000,2,900.00
SO-101900,2025-09-10,South,partner,VE-2000,16,7200.00
SO-101901,2025-09-10,North,direct,VE-1000,20,6935.00
SO-101902,2025-09-10,North,online,VE-3000,8,15124.00
SO-101903,2025-09-10,North,partner,VE-3000,10,18905.00
SO-101904,2025-09-10,South,direct,VE-1000,1,346.75
SO-101905,2025-09-10,West,online,VE-1000,11,3814.25
SO-101906,2025-09-10,East,direct,VE-1000,9,3285.00
SO-101907,2025-09-10,South,online,VE-2000,11,4950.00
SO-101908,2025-09-10,West,direct,VE-1000,5,1825.00
SO-101909,2025-09-10,South,direct,VE-2000,12,4860.00
SO-101910,2025-09-10,East,direct,VE-1000,4,1314.00
SO-101911,2025-09-10,South,direct,VE-3000,4,7562.00
SO-101912,2025-09-10,North,partner,VE-3000,13,24576.50
SO-101913,2025-09-10,East,direct,VE-1000,10,3650.00
SO-101914,2025-09-10,South,online,VE-3000,16,28656.00
SO-101915,2025-09-11,North,online,VE-3000,5,8955.00
SO-101916,2025-09-11,East,partner,VE-2000,15,6750.00
SO-101917,2025-09-11,North,direct,VE-1000,1,365.00
SO-101918,2025-09-11,South,direct,VE-1000,7,2555.00
SO-101919,2025-09-11,North,partner,VE-2000,7,2992.50
SO-101920,2025-09-11,South,online,VE-2000,13,5265.00
SO-101921,2025-09-11,North,partner,VE-1000,2,730.00
SO-101922,2025-09-11,West,partner,VE-1000,8,2628.00
SO-101923,2025-09-11,East,direct,VE-2000,16,7200.00
SO-101924,2025-09-11,North,partner,VE-2000,5,2250.00
SO-101925,2025-09-11,East,partner,VE-1000,8,2920.00
SO-101926,2025-09-11,South,partner,VE-3000,4,7960.00
SO-101927,2025-09-11,East,direct,VE-3000,13,25870.00
SO-101928,2025-09-11,East,partner,VE-1000,4,1314.00
SO-101929,2025-09-11,North,partner,VE-3000,8,14328.00
SO-101930,2025-09-11,North,partner,VE-1000,8,2774.00
SO-101931,2025-09-11,East,online,VE-1000,13,4745.00
SO-101932,2025-09-11,North,partner,VE-2000,3,1350.00
SO-101933,2025-09-11,West,direct,VE-2000,1,427.50
SO-101934,2025-09-11,South,partner,VE-1000,6,1971.00
SO-101935,2025-09-11,North,online,VE-1000,9,3285.00
SO-101936,2025-09-11,West,online,VE-1000,11,3613.50
SO-101937,2025-09-11,East,online,VE-1000,6,2080.50
SO-101938,2025-09-11,East,online,VE-3000,9,17910.00
SO-101939,2025-09-11,South,direct,VE-3000,16,30248.00
SO-101940,2025-09-12,East,direct,VE-1000,8,2920.00
SO-101941,2025-09-12,East,partner,VE-3000,18,35820.00
SO-101942,2025-09-12,West,online,VE-1000,1,346.75
SO-101943,2025-09-12,North,online,VE-2000,3,1350.00
SO-101944,2025-09-12,East,direct,VE-1000,9,3285.00
SO-101945,2025-09-12,South,direct,VE-3000,16,30248.00
SO-101946,2025-09-12,South,direct,VE-1000,10,3467.50
SO-101947,2025-09-12,North,partner,VE-3000,1,1990.00
SO-101948,2025-09-12,South,partner,VE-3000,3,5970.00
SO-101949,2025-09-12,North,online,VE-2000,7,3150.00
SO-101950,2025-09-12,North,online,VE-1000,3,985.50
SO-101951,2025-09-12,East,direct,VE-1000,9,3285.00
SO-101952,2025-09-12,South,partner,VE-1000,5,1825.00
SO-101953,2025-09-12,East,online,VE-2000,14,6300.00
SO-101954,2025-09-13,North,partner,VE-1000,5,1825.00
SO-101955,2025-09-13,South,partner,VE-1000,7,2555.00
SO-101956,2025-09-13,East,direct,VE-2000,7,3150.00
SO-101957,2025-09-13,North,online,VE-1000,11,4015.00
SO-101958,2025-09-13,South,online,VE-1000,15,5475.00
SO-101959,2025-09-13,East,online,VE-1000,9,3285.00
SO-101960,2025-09-13,East,direct,VE-2000,7,2992.50
SO-101961,2025-09-13,North,online,VE-3000,2,3980.00
SO-101962,2025-09-13,West,direct,VE-2000,6,2700.00
SO-101963,09/13/2025,North,online,VE-1000,5,1733.75
SO-101964,2025-09-13,South,direct,VE-1000,9,3285.00
SO-101965,2025-09-13,North,online,VE-2000,11,4455.00
SO-101966,2025-09-13,South,direct,VE-1000,4,1460.00
SO-101967,2025-09-13,North,partner,VE-3000,1,1791.00
SO-101968,2025-09-13,East,partner,VE-1000,20,7300.00
SO-101969,2025-09-13,West,online,VE-2000,3,1282.50
SO-101970,2025-09-13,North,online,VE-1000,3,985.50
SO-101971,2025-09-13,West,online,VE-2000,18,7290.00
SO-101972,2025-09-13,South,online,VE-1000,16,5840.00
SO-101973,2025-09-13,North,online,VE-1000,12,4380.00
SO-101974,2025-09-13,WEST,direct,VE-2000,1,405.00
SO-101975,2025-09-14,West,partner,VE-3000,6,11343.00
SO-101976,2025-09-14,East,partner,VE-1000,12,4161.00
SO-101977,2025-09-14, East,direct,VE-1000,5,1825.00
SO-101978,2025-09-14,South,direct,VE-2000,1,450.00
SO-101979,2025-09-14,East,partner,VE-1000,18,6241.50
SO-101980,2025-09-14,North,online,VE-2000,15,6075.00
SO-101981,2025-09-14,West,online,VE-1000,7,2555.00
SO-101982,2025-09-14,East,partner,VE-1000,7,2427.25
SO-101983,2025-09-14,East,online,VE-3000,9,17014.50
SO-101984,2025-09-14,South,direct,VE-3000,1,1990.00
SO-101985,2025-09-14,West,direct,VE-1000,5,1642.50
SO-101986,2025-09-14,North,partner,VE-1000,6,2190.00
SO-101987,2025-09-14,North,direct,VE-2000,8,3600.00
SO-101988,2025-09-14,South,partner,VE-2000,4,1800.00
SO-101989,2025-09-14,South,online,VE-1000,3,985.50
SO-101990,2025-09-14,North,online,VE-1000,1,365.00
SO-101991,2025-09-14,East,online,VE-2000,11,4950.00
SO-101992,2025-09-14,West,online,VE-3000,13,25870.00
SO-101993,2025-09-14,North,direct,VE-2000,15,6075.00
SO-101994,2025-09-14,West,online,VE-1000,10,3650.00
SO-101995,2025-09-14,North,direct,VE-1000,9,3285.00
SO-101996,2025-09-14,East,online,VE-2000,3,1350.00
SO-101997,2025-09-14,East,direct,VE-1000,13,4507.75
SO-101998,2025-09-14,West,online,VE-2000,16,7200.00
SO-101999,2025-09-15,South,online,VE-1000,8,2774.00
SO-102000,2025-09-15,East,partner,VE-2000,9,4050.00
SO-102001,2025-09-15,West,direct,VE-1000,1,346.75
SO-102002,2025-09-15,East,online,VE-1000,15,5475.00
SO-102003,2025-09-15,South,online,VE-2000,14,5985.00
SO-102004,2025-09-15,east,online,VE-1000,13,4745.00
SO-102005,2025-09-15,North,direct,VE-2000,11,4702.50
SO-102006,2025-09-15,East,partner,VE-1000,1,346.75
SO-102007,2025-09-15,South,direct,VE-2000,16,6480.00
SO-102008,2025-09-15,East,direct,VE-3000,10,17910.00
SO-102009,2025-09-15,East,online,VE-1000,2,730.00
SO-102010,2025-09-15,South,partner,VE-1000,9,3285.00
SO-102011,2025-09-15,East,direct,VE-1000,7,2555.00
SO-102012,2025-09-15,West,direct,VE-2000,14,6300.00
SO-102013,2025-09-15,North,direct,VE-2000,15,6750.00
SO-102014,2025-09-15,North,online,VE-1000,10,3467.50
SO-102015,2025-09-15,North,direct,VE-1000,12,3942.00
SO-102016,2025-09-15,North,online,VE-2000,9,3645.00
SO-102017,2025-09-15,South,online,VE-1000,6,2190.00
SO-102018,2025-09-15,East,direct,VE-1000,1,365.00
SO-102019,2025-09-15,North,online,VE-2000,9,4050.00
SO-102020,2025-09-15,North,direct,VE-3000,7,13930.00
SO-102021,2025-09-15,North,partner,VE-2000,7,2835.00
SO-102022,2025-09-15,East,direct,VE-3000,2,3980.00
SO-102023,2025-09-15,South,partner,VE-1000,6,2190.00
SO-102024,2025-09-16,West,partner,VE-2000,7,3150.00
SO-102025,2025-09-16,West,online,VE-1000,12,4380.00
SO-102026,2025-09-16,West,online,VE-1000,6,1971.00
SO-102027,2025-09-16,South,partner,VE-2000,6,2430.00
SO-102028,2025-09-16,West,online,VE-2000,8,3600.00
SO-102029,2025-09-16,East,direct,VE-1000,15,5475.00
SO-102030,2025-09-16,South,online,VE-2000,10,4500.00
SO-102031,2025-09-16,South,partner,VE-2000,15,6750.00
SO-102032,2025-09-16,North,direct,VE-2000,10,4500.00
SO-102033,2025-09-16,South,online,VE-2000,8,3420.00
SO-102034,2025-09-16,South,online,VE-1000,1,365.00
SO-102035,09/16/2025,North,direct,VE-1000,11,4015.00
SO-102036,2025-09-16,North,online,VE-2000,10,4500.00
SO-102037,2025-09-16,East,direct,VE-1000,10,3650.00
SO-102038,2025-09-16,East,partner,VE-3000,14,26467.00
SO-102039,2025-09-16,East,direct,VE-1000,1,328.50
SO-102040,2025-09-16,West,direct,VE-2000,15,6750.00
SO-102041,2025-09-16,East,direct,VE-1000,15,5475.00
SO-102042,2025-09-16,West,direct,VE-3000,1,1791.00
SO-102043,2025-09-16,East,online,VE-2000,9,3847.50
SO-102044,2025-09-16,East,online,VE-1000,7,2555.00
SO-102045,2025-09-16,East,partner,VE-1000,1,365.00
SO-102046,2025-09-16,South,online,VE-1000,13,4507.75
SO-102047,2025-09-16,South,online,VE-1000,21,6898.50
SO-102048,2025-09-16,North,online,VE-1000,9,2956.50
SO-102049,2025-09-17,North,direct,VE-1000,5,1825.00
SO-102050,2025-09-17,West,partner,VE-1000,18,6570.00
SO-102051,2025-09-17,East,online,VE-3000,1,1791.00
SO-102052,2025-09-17,East,partner,VE-1000,4,1314.00
SO-102053,2025-09-17,South,online,VE-1000,16,5840.00
SO-102054,2025-09-17,North,online,VE-1000,11,4015.00
SO-102055,2025-09-17,South,partner,VE-2000,17,7650.00
SO-102056,2025-09-17,South,direct,VE-2000,5,2025.00
SO-102057,2025-09-17,East,partner,VE-2000,13,5265.00
SO-102058,2025-09-17,West,direct,VE-1000,11,3814.25
SO-102059,2025-09-17,West,partner,VE-3000,11,20795.50
SO-102060,2025-09-17,West,partner,VE-1000,15,4927.50
SO-102061,2025-09-17,North,partner,VE-1000,1,365.00
SO-102062,2025-09-17,North,online,VE-2000,1,405.00
SO-102063,2025-09-17,East,direct,VE-1000,8,2628.00
SO-102064,2025-09-17,East,online,VE-2000,8,3240.00
SO-102065,2025-09-17,South,partner,VE-1000,8,2774.00
SO-102066,2025-09-17,East,online,VE-1000,14,5110.00
SO-102067,2025-09-17,West,online,VE-2000,5,2250.00
SO-102068,2025-09-17,West,online,VE-1000,10,3650.00
SO-102069,09/17/2025,West,online,VE-2000,1,450.00
SO-102070,2025-09-17,South,direct,VE-3000,6,11940.00
SO-102071,2025-09-18,North,online,VE-2000,9,4050.00
SO-102072,2025-09-18,North,online,VE-2000,10,4500.00
SO-102073,2025-09-18,East,online,VE-1000,7,2555.00
SO-102074,2025-09-18,North,online,VE-2000,3,1350.00
SO-102075,2025-09-18,South,online,VE-1000,13,4745.00
SO-102076,2025-09-18,North,direct,VE-3000,11,20795.50
SO-102077,2025-09-18,East,direct,VE-3000,2,3980.00
SO-102078,2025-09-18,West,direct,VE-1000,5,1825.00
SO-102079,2025-09-18,East,online,VE-2000,13,5850.00
SO-102080,2025-09-18,West,partner,VE-1000,5,1825.00
SO-102081,2025-09-18,North,partner,VE-1000,6,2190.00
SO-102082,2025-09-18,North,online,VE-2000,17,7650.00
SO-102083,2025-09-18,North,partner,VE-3000,4,7960.00
SO-102084,2025-09-18,North,direct,VE-1000,14,5110.00
SO-102085,2025-09-18,East,online,VE-1000,6,1971.00
SO-102086,2025-09-19,West,partner,VE-2000,1,450.00
SO-102087,2025-09-19,South,direct,VE-2000,4,1800.00
SO-102088,2025-09-19,South,partner,VE-2000,4,1710.00
SO-102089,2025-09-19,West,online,VE-2000,8,3240.00
SO-102090,2025-09-19,West,partner,VE-2000,4,1800.00
SO-102091,2025-09-19,East,direct,VE-1000,2,693.50
SO-102092,2025-09-19,North,partner,VE-1000,5,1825.00
SO-102093,2025-09-19,East,direct,VE-2000,11,4950.00
SO-102094,2025-09-19,South,online,VE-1000,16,5548.00
SO-102095,2025-09-19,East,online,VE-3000,18,34029.00
SO-102096,2025-09-19,North,online,VE-2000,13,5265.00
SO-102097,2025-09-19,North,direct,VE-1000,10,3650.00
SO-102098,2025-09-19,West,online,VE-1000,12,3942.00
SO-102099,2025-09-19,North,online,VE-2000,8,3240.00
SO-102100,2025-09-19,East,partner,VE-1000,9,3285.00
SO-102101,2025-09-19,North,direct,VE-2000,15,6750.00
SO-102102,2025-09-19,East,online,VE-3000,2,3980.00
SO-102103,2025-09-19,South,partner,VE-1000,8,2920.00
SO-102104,2025-09-19,East,partner,VE-2000,8,3240.00
SO-102105,2025-09-20,North,online,VE-1000,1,328.50
SO-102106,2025-09-20,East,direct,VE-1000,2,657.00
SO-102107,2025-09-20,West,direct,VE-3000,7,13930.00
SO-102108,2025-09-20,East,direct,VE-3000,11,21890.00
SO-102109,2025-09-20,East,partner,VE-1000,19,6935.00
SO-102110,2025-09-20,South,partner,VE-1000,12,4380.00
SO-102111,2025-09-20,South,partner,VE-3000,11,19701.00
SO-102112,2025-09-20,North,direct,VE-2000,7,2992.50
SO-102113,2025-09-20,South,online,VE-1000,17,6205.00
SO-102114,2025-09-20,North,partner,VE-2000,7,2992.50
SO-102115,2025-09-20,South,partner,VE-3000,17,33830.00
SO-102116,2025-09-20,West,direct,VE-1000,2,730.00
SO-102117,2025-09-20,East,online,VE-1000,2,657.00
SO-102118,2025-09-20,West,partner,VE-2000,5,2250.00
SO-102119,2025-09-20,West,partner,VE-1000,7,2555.00
SO-102120,2025-09-20,North,direct,VE-3000,11,19701.00
SO-102121,2025-09-20,East,partner,VE-2000,1,450.00
SO-102122,2025-09-20,North,online,VE-1000,8,2628.00
SO-102123,2025-09-20,North,partner,VE-1000,22,8030.00
SO-102124,2025-09-20,West,direct,VE-2000,1,450.00
SO-102125,2025-09-20,North,online,VE-2000,10,4500.00
SO-102126,2025-09-20,North,direct,VE-1000,10,3650.00
SO-102127,2025-09-20,West,online,VE-1000,12,3942.00
SO-102128,2025-09-20,West,partner,VE-2000,1,450.00
SO-102129,2025-09-20,West,direct,VE-1000,7,2555.00
SO-102130,2025-09-20,South,online,VE-1000,8,2920.00
SO-102131,2025-09-20,South,partner,VE-3000,12,21492.00
SO-102132,2025-09-20,West,direct,VE-1000,7,2555.00
SO-102133,2025-09-20,South,direct,VE-2000,7,3150.00
SO-102134,09/20/2025,South,partner,VE-2000,7,3150.00
SO-102135,2025-09-20,South,direct,VE-2000,9,4050.00
SO-102136,2025-09-20,West,partner,VE-1000,10,3285.00
SO-102137,2025-09-20,East,partner,VE-2000,17,6885.00
SO-102138,2025-09-21,North,direct,VE-3000,7,13930.00
SO-102139,2025-09-21,North,direct,VE-1000,8,2920.00
SO-102140,2025-09-21,West,direct,VE-2000,4,1800.00
SO-102141,2025-09-21,West,direct,VE-1000,1,365.00
SO-102142,2025-09-21,North,direct,VE-1000,5,1642.50
SO-102143,2025-09-21,East,partner,VE-3000,1,1890.50
SO-102144,09/21/2025,East,online,VE-3000,11,21890.00
SO-102145,2025-09-21,South,partner,VE-1000,10,3467.50
SO-102146,2025-09-21,North,online,VE-2000,1,427.50
SO-102147,2025-09-21,South,partner,VE-1000,9,3120.75
SO-102148,2025-09-21,South,partner,VE-2000,10,4500.00
SO-102149,2025-09-21,North,online,VE-1000,11,4015.00
SO-102150,2025-09-21,West,online,VE-1000,11,3613.50
SO-102151,2025-09-21,East,partner,VE-1000,7,2555.00
SO-102152,2025-09-21,North,partner,VE-1000,10,3650.00
SO-102153,2025-09-21,North,direct,VE-1000,8,2774.00
SO-102154,2025-09-21,North,direct,VE-1000,5,1825.00
SO-102155,2025-09-21,South,partner,VE-2000,8,3600.00
SO-102156,2025-09-21,East,direct,VE-1000,5,1642.50
SO-102157,2025-09-21,South,direct,VE-1000,11,3814.25
SO-102158,2025-09-21,East,partner,VE-3000,10,19900.00
SO-102159,2025-09-21,North,direct,VE-2000,11,4950.00
SO-102160,2025-09-21,West,partner,VE-1000,13,4745.00
SO-102161,2025-09-21,East,online,VE-1000,1,365.00
SO-102162,2025-09-21,South,direct,VE-2000,3,
SO-102163,2025-09-21,West,online,VE-1000,3,1095.00
SO-102164,2025-09-21,West,direct,VE-1000,1,328.50
SO-102165,2025-09-21,South,partner,VE-2000,15,6750.00
SO-102166,2025-09-21,North,partner,VE-1000,3,1095.00
SO-102167,2025-09-22,West,direct,VE-3000,21,37611.00
SO-102168,2025-09-22,East,online,VE-2000,6,2700.00
SO-102169,2025-09-22,North,partner,VE-3000,3,5671.50
SO-102170,2025-09-22,West,partner,VE-3000,17,33830.00
SO-102171,2025-09-22,West,online,VE-2000,8,3600.00
SO-102172,2025-09-22,South,online,VE-1000,2,730.00
SO-102173,2025-09-22,East,direct,VE-1000,13,4745.00
SO-102174,2025-09-22,South,direct,VE-1000,8,2920.00
SO-102175,2025-09-22,North,partner,VE-1000,5,1825.00
SO-102176,2025-09-22,East,partner,VE-2000,7,3150.00
SO-102177,2025-09-22,South,direct,VE-1000,7,2299.50
SO-102178,2025-09-22,East,online,VE-2000,9,3847.50
SO-102179,2025-09-22,South,direct,VE-1000,16,5256.00
SO-102180,2025-09-22,North,online,VE-2000,12,5400.00
SO-102181,2025-09-22,West,partner,VE-2000,11,4950.00
SO-102182,2025-09-22,North,direct,VE-3000,9,16119.00
SO-102183,2025-09-22,West,direct,VE-1000,19,6241.50
SO-102184,2025-09-22,South,direct,VE-2000,1,450.00
SO-102185,2025-09-22,East,partner,VE-1000,12,4161.00
SO-102186,2025-09-22,South,partner,VE-1000,7,2555.00
SO-102187,2025-09-22,South,online,VE-2000,15,6412.50
SO-102188,2025-09-22,North,online,VE-2000,10,4500.00
SO-102189,2025-09-22,South,partner,VE-2000,1,427.50
SO-102190,2025-09-22,East,online,VE-1000,11,4015.00
SO-102191,2025-09-22,North,direct,VE-3000,13,23283.00
SO-102192,2025-09-22,North,partner,VE-3000,7,13930.00
SO-102193,2025-09-22,North,direct,VE-1000,2,730.00
SO-102194,2025-09-22,East,online,VE-1000,1,365.00
SO-102195,2025-09-22,East,direct,VE-3000,3,5671.50
SO-102196,2025-09-22,North,online,VE-2000,13,5850.00
SO-102197,2025-09-22,West,partner,VE-1000,1,365.00
SO-102198,2025-09-23,South,online,VE-1000,10,3285.00
SO-102199,2025-09-23,South,partner,VE-1000,2,730.00
SO-102200,2025-09-23,South,partner,VE-1000,8,2920.00
SO-102201,2025-09-23,North,partner,VE-1000,21,7665.00
SO-102202,2025-09-23,North,partner,VE-1000,7,2427.25
SO-102203,2025-09-23,East,partner,VE-2000,1,427.50
SO-102204,2025-09-23,South,partner,VE-1000,16,5840.00
SO-102205,2025-09-23,North,online,VE-1000,9,3120.75
SO-102206,2025-09-23,North,partner,VE-1000,5,1642.50
SO-102207,2025-09-23,West,direct,VE-1000,1,365.00
SO-102208,09/23/2025,East,online,VE-1000,5,1825.00
SO-102209,2025-09-23,West,online,VE-1000,13,4270.50
SO-102210,2025-09-23,South,direct,VE-1000,9,3285.00
SO-102211,2025-09-23,East,online,VE-1000,5,1642.50
SO-102212,2025-09-23,North,direct,VE-2000,1,450.00
SO-102213,2025-09-23,South,direct,VE-1000,3,1095.00
SO-102214,2025-09-23,South,online,VE-1000,15,5201.25
SO-102215,2025-09-23,North,direct,VE-1000,8,2774.00
SO-102216,2025-09-23,North,partner,VE-2000,1,450.00
SO-102217,2025-09-23,North,direct,VE-1000,6,2190.00
SO-102218,2025-09-23,South,partner,VE-2000,1,427.50
SO-102219,2025-09-24,South,direct,VE-1000,3,1095.00
SO-102220,2025-09-24,West,partner,VE-3000,22,43780.00
SO-102221,2025-09-24,East,direct,VE-1000,4,1460.00
SO-102222,2025-09-24,South,direct,VE-1000,5,1825.00
SO-102223,2025-09-24,West,direct,VE-3000,5,8955.00
SO-102224,2025-09-24,West,direct,VE-2000,7,3150.00
SO-102225,2025-09-24,North,online,VE-3000,6,11940.00
SO-102226,2025-09-24,North,partner,VE-1000,6,1971.00
SO-102227,2025-09-24,West,direct,VE-2000,9,4050.00
SO-102228,2025-09-24,North,direct,VE-1000,8,2920.00
SO-102229,2025-09-24,East,online,VE-1000,19,6588.25
SO-102230,2025-09-24,North,online,VE-3000,1,1990.00
SO-102231,2025-09-24,South,partner,VE-1000,8,2920.00
SO-102232,2025-09-24,East,partner,VE-1000,14,5110.00
SO-102233,2025-09-24,East,partner,VE-1000,15,5475.00
SO-102234,2025-09-24,East,partner,VE-3000,3,5970.00
SO-102235,2025-09-24,South,direct,VE-3000,9,17910.00
SO-102236,2025-09-24,South,online,VE-1000,20,7300.00
SO-102237,2025-09-24,East,online,VE-3000,9,17014.50
SO-102238,2025-09-24,East,partner,VE-1000,13,4270.50
SO-102239,2025-09-24,East,partner,VE-2000,8,3600.00
SO-102240,2025-09-24,South,partner,VE-2000,25,10125.00
SO-102241,2025-09-24,North,direct,VE-1000,10,3467.50
SO-102242,2025-09-24,North,online,VE-2000,6,2565.00
SO-102243,2025-09-24,South,online,VE-2000,2,900.00
SO-102244,2025-09-24,West,partner,VE-1000,13,4745.00
SO-102245,2025-09-25,North,online,VE-3000,6,11940.00
SO-102246,2025-09-25,South,online,VE-1000,12,4161.00
SO-102247,2025-09-25,East,partner,VE-2000,1,450.00
SO-102248,2025-09-25,West,direct,VE-1000,10,3650.00
SO-102249,2025-09-25,South,online,VE-1000,1,328.50
SO-102250,2025-09-25,East,direct,VE-2000,11,4702.50
SO-102251,2025-09-25,North,partner,VE-2000,4,1800.00
SO-102252,2025-09-25,North,partner,VE-2000,18,8100.00
SO-102253,2025-09-25,South,direct,VE-1000,4,1460.00
SO-102254,2025-09-25,South,online,VE-2000,18,7695.00
SO-102255,2025-09-25,East,online,VE-3000,11,21890.00
SO-102256,2025-09-25,North,direct,VE-1000,8,2774.00
SO-102257,2025-09-25,North,partner,VE-1000,3,1095.00
SO-102258,2025-09-25,North,direct,VE-2000,3,1215.00
SO-102259,2025-09-25,West,online,VE-3000,17,33830.00
SO-102260,2025-09-25,South,direct,VE-1000,15,5475.00
SO-102261,2025-09-25,North,online,VE-2000,13,5557.50
SO-102262,2025-09-25,North,direct,VE-1000,10,3650.00
SO-102263,2025-09-25,East,online,VE-1000,19,6935.00
SO-102264,2025-09-25,South,online,VE-2000,10,4500.00
SO-102265,2025-09-25,North,online,VE-1000,10,3650.00
SO-102266,2025-09-25,North,partner,VE-3000,7,13930.00
SO-102267,2025-09-25,East,direct,VE-1000,7,2555.00
SO-102268,2025-09-25,North,direct,VE-1000,5,1733.75
SO-102269,2025-09-25,North,direct,VE-2000,1,450.00
SO-102270,2025-09-25,North,partner,VE-1000,11,3814.25
SO-102271,2025-09-26,South,direct,VE-1000,3,1095.00
SO-102272,2025-09-26,South,online,VE-1000,9,2956.50
SO-102273,2025-09-26,West,direct,VE-3000,14,25074.00
SO-102274,2025-09-26,West,direct,VE-3000,5,9950.00
SO-102275,2025-09-26,North,online,VE-2000,3,1282.50
SO-102276,2025-09-26,South,partner,VE-1000,12,4380.00
SO-102277,2025-09-26,East,direct,VE-1000,3,1040.25
SO-102278,2025-09-26,East,partner,VE-1000,4,1460.00
SO-102279,2025-09-26,East,partner,VE-1000,12,3942.00
SO-102280,2025-09-26,East,direct,VE-1000,10,3650.00
SO-102281,2025-09-26,North,partner,VE-2000,8,3420.00
SO-102282,2025-09-26,North,direct,VE-2000,1,427.50
SO-102283,2025-09-26,West,partner,VE-2000,2,900.00
SO-102284,2025-09-26,East,partner,VE-2000,4,1710.00
